Ticker,close,date,high,low,month,open,volume
SBIN,640.5,2024-01-31 05:30:00,643.2,622.0,2024-01,626.4,23270745
BAJFINANCE,6862.9,2024-01-31 05:30:00,6921.0,6812.0,2024-01,6820.0,1810512
TITAN,3697.55,2024-01-31 05:30:00,3775.0,3653.25,2024-01,3749.0,1386754
ITC,441.55,2024-01-31 05:30:00,442.5,438.7,2024-01,440.0,19882944
TCS,3815.95,2024-01-31 05:30:00,3834.0,3796.45,2024-01,3811.2,2459358
LT,3479.75,2024-01-31 05:30:00,3538.0,3387.05,2024-01,3520.0,9637606
TATACONSUM,1104.27,2024-01-31 05:30:00,1113.66,1098.35,2024-01,1111.19,2398920
RELIANCE,1426.63,2024-01-31 05:30:00,1434.25,1402.5,2024-01,1404.0,15130226
HCLTECH,1576.0,2024-01-31 05:30:00,1581.3,1546.35,2024-01,1559.3,7025931
JSWSTEEL,818.65,2024-01-31 05:30:00,822.0,808.05,2024-01,812.0,1954023
ULTRACEMCO,10167.3,2024-01-31 05:30:00,10186.2,9903.15,2024-01,9960.0,341574
POWERGRID,259.3,2024-01-31 05:30:00,260.0,252.4,2024-01,254.0,34369455
INFY,1660.9,2024-01-31 05:30:00,1667.25,1638.1,2024-01,1648.25,6763779
TRENT,3086.95,2024-01-31 05:30:00,3104.5,2992.3,2024-01,3054.0,986931
BHARTIARTL,1170.7,2024-01-31 05:30:00,1175.05,1146.2,2024-01,1159.0,5981966
TATAMOTORS,884.2,2024-01-31 05:30:00,896.5,865.2,2024-01,865.2,24562392
WIPRO,478.15,2024-01-31 05:30:00,479.9,469.0,2024-01,472.5,5292240
TECHM,1333.65,2024-01-31 05:30:00,1336.0,1312.3,2024-01,1318.1,1798462
NTPC,317.5,2024-01-31 05:30:00,320.0,312.6,2024-01,318.55,20931224
HINDUNILVR,2481.55,2024-01-31 05:30:00,2485.9,2441.75,2024-01,2450.0,1445004
APOLLOHOSP,6352.95,2024-01-31 05:30:00,6371.65,6255.55,2024-01,6280.0,499281
M&M,1651.55,2024-01-31 05:30:00,1658.3,1609.05,2024-01,1615.05,3154787
GRASIM,2175.0,2024-01-31 05:30:00,2182.05,2115.45,2024-01,2126.5,910709
ICICIBANK,1028.15,2024-01-31 05:30:00,1039.0,1003.25,2024-01,1016.8,25627447
ADANIENT,3142.0,2024-01-31 05:30:00,3151.7,3072.4,2024-01,3092.75,2671051
ADANIPORTS,1207.65,2024-01-31 05:30:00,1214.25,1191.65,2024-01,1195.8,5510242
BEL,185.9,2024-01-31 05:30:00,189.1,184.85,2024-01,188.2,23757415
BAJAJFINSV,1627.3,2024-01-31 05:30:00,1632.0,1585.0,2024-01,1594.0,1486444
EICHERMOT,3839.6,2024-01-31 05:30:00,3852.15,3701.1,2024-01,3716.0,759817
COALINDIA,406.15,2024-01-31 05:30:00,409.15,400.4,2024-01,405.05,23750822
MARUTI,10186.9,2024-01-31 05:30:00,10235.6,9913.0,2024-01,9959.3,997024
INDUSINDBK,1534.05,2024-01-31 05:30:00,1548.0,1507.15,2024-01,1519.2,3867886
ASIANPAINT,2957.85,2024-01-31 05:30:00,2971.9,2948.05,2024-01,2966.0,1771244
TATASTEEL,135.95,2024-01-31 05:30:00,136.7,134.5,2024-01,135.0,36079354
HDFCLIFE,576.6,2024-01-31 05:30:00,578.0,571.3,2024-01,573.5,4068280
DRREDDY,1224.23,2024-01-31 05:30:00,1227.5,1161.41,2024-01,1165.01,7857425
SUNPHARMA,1418.45,2024-01-31 05:30:00,1438.9,1366.9,2024-01,1371.7,5796356
KOTAKBANK,1825.25,2024-01-31 05:30:00,1841.45,1788.5,2024-01,1816.0,8117401
SHRIRAMFIN,2466.8,2024-01-31 05:30:00,2479.6,2400.5,2024-01,2450.0,1914672
NESTLEIND,2506.0,2024-01-31 05:30:00,2511.75,2481.7,2024-01,2509.0,716094
ONGC,252.25,2024-01-31 05:30:00,254.35,246.3,2024-01,250.45,33293192
CIPLA,1351.0,2024-01-31 05:30:00,1352.9,1312.0,2024-01,1317.1,1723379
BPCL,251.18,2024-01-31 05:30:00,256.27,249.28,2024-01,252.98,20707736
BRITANNIA,5198.4,2024-01-31 05:30:00,5220.0,5031.75,2024-01,5091.75,549238
SBILIFE,1401.15,2024-01-31 05:30:00,1406.5,1381.7,2024-01,1400.0,1343827
HINDALCO,579.35,2024-01-31 05:30:00,580.6,568.25,2024-01,569.2,5644545
HEROMOTOCO,4621.55,2024-01-31 05:30:00,4636.9,4518.15,2024-01,4567.5,645505
AXISBANK,1067.75,2024-01-31 05:30:00,1084.1,1042.7,2024-01,1048.2,12600390
HDFCBANK,1462.55,2024-01-31 05:30:00,1474.95,1436.8,2024-01,1439.5,32880520
BAJAJ-AUTO,7667.55,2024-01-31 05:30:00,7686.0,7515.1,2024-01,7566.4,336874
